graph_name	topic	topic_type	depth	size	centrality_degree	similarity_threshold	subject	predicate	object	statement	qualifier	is_subj_person	is_subj_location	is_subj_event	is_subj_reason	is_subj_manner	is_obj_person	is_obj_location	is_obj_event	is_obj_reason	is_obj_manner	subj_mentions	pred_mentions	obj_mentions	sp_mentions	so_mentions	po_mentions	spo_mentions	event	distance	subj_centr_degree	obj_centr_degree	subj_wiki_occurs	obj_wiki_occurs	used	relevant
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P793	http://www.wikidata.org/entity/Q7510538	http://www.wikidata.org/entity/statement/Q5838-547D152F-8AAE-4F4A-9067-1C0F1B008B91	http://www.wikidata.org/prop/statement/P793	0	1	0	0	0	0	0	1	0	0	158	3	2	3	2	1	1	0	0	0	6	13	0	0	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1376	http://www.wikidata.org/entity/Q467627	http://www.wikidata.org/entity/statement/Q5838-55fd507b-43b0-3f36-8480-e759d6b3b2ff	http://www.wikidata.org/prop/statement/P1376	0	1	0	0	0	0	1	0	0	0	158	33	2	33	2	2	2	0	0	0	115	13	0	1	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1376	http://www.wikidata.org/entity/Q45604	http://www.wikidata.org/entity/statement/Q5838-55fd507b-43b0-3f36-8480-e759d6b3b2ff	http://www.wikidata.org/prop/qualifier/P1365	0	1	0	0	0	0	1	0	0	0	158	33	1	33	1	1	1	0	0	0	429	13	0	1	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P190	http://www.wikidata.org/entity/Q3640	http://www.wikidata.org/entity/statement/Q5838-56633770-4bf3-cf8e-eb28-bfdcdc56acfd	http://www.wikidata.org/prop/statement/P190	0	1	0	0	0	0	1	0	0	0	158	10	2	10	2	1	1	0	0	0	8112	13	0	1	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1549	http://www.wikidata.org/entity/Q47088292	http://www.wikidata.org/entity/statement/Q5838-588c9bec-4565-8b72-e48c-46fe08afa271	http://www.wikidata.org/prop/qualifier/P518	0	1	0	0	0	0	0	0	0	0	158	11	1	11	1	1	1	0	0	0	1391	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P3984	http://www.wikidata.org/entity/Q1860	http://www.wikidata.org/entity/statement/Q5838-61fdc009-4792-ed55-dea7-e56d5a35327b	http://www.wikidata.org/prop/qualifier/P407	0	1	0	0	0	0	0	0	0	0	158	2	1	2	1	1	1	0	0	0	10000	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P8989	http://www.wikidata.org/entity/Q104631280	http://www.wikidata.org/entity/statement/Q5838-5f25b7d4-9c4b-40e8-8cfb-4298c54c2990	http://www.wikidata.org/prop/statement/P8989	0	1	0	0	0	0	0	0	0	0	158	1	2	1	2	1	1	0	0	0	3	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P138	http://www.wikidata.org/entity/Q8515	http://www.wikidata.org/entity/statement/Q5838-69ac4d64-41b1-8398-1b90-a0cc62a1e2fc	http://www.wikidata.org/prop/statement/P138	0	1	0	0	0	0	1	0	0	0	158	1	4	1	4	1	1	0	0	0	118	13	1	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q602358	http://www.wikidata.org/entity/statement/Q5838-6f57d9a2-a2ad-43f4-9b27-3eb29a8e9785	http://www.wikidata.org/prop/statement/P1343	0	1	0	0	0	0	0	0	0	0	158	11	2	11	2	1	1	0	0	0	10000	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q24423935	http://www.wikidata.org/entity/statement/Q5838-6f57d9a2-a2ad-43f4-9b27-3eb29a8e9785	http://www.wikidata.org/prop/qualifier/P805	0	1	0	0	0	0	0	0	0	0	158	11	1	11	1	1	1	0	0	0	2	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P793	http://www.wikidata.org/entity/Q7510123	http://www.wikidata.org/entity/statement/Q5838-6FA70B43-20C6-4F70-92B5-419E0C880614	http://www.wikidata.org/prop/statement/P793	0	1	0	0	0	0	0	1	0	0	158	3	2	3	2	1	1	0	0	0	7	13	0	0	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1549	http://www.wikidata.org/entity/Q133800	http://www.wikidata.org/entity/statement/Q5838-70cb05d4-4802-78f9-b3b6-c92043d4c938	http://www.wikidata.org/prop/qualifier/P282	0	1	0	0	0	0	0	0	0	0	158	11	1	11	1	1	1	0	0	0	460	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1376	http://www.wikidata.org/entity/Q467627	http://www.wikidata.org/entity/statement/Q5838-72f08c21-4bb4-836b-a63f-a0de15134d8b	http://www.wikidata.org/prop/statement/P1376	0	1	0	0	0	0	1	0	0	0	158	33	2	33	2	2	2	0	0	0	115	13	0	1	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1549	http://www.wikidata.org/entity/Q47088290	http://www.wikidata.org/entity/statement/Q5838-75cdbf7e-4f09-1c5c-6493-2accfd465ddf	http://www.wikidata.org/prop/qualifier/P518	0	1	0	0	0	0	0	0	0	0	158	11	3	11	3	3	3	0	0	0	4145	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1465	http://www.wikidata.org/entity/Q9687681	http://www.wikidata.org/entity/statement/Q5838-76871B86-D8C7-4D1D-BD3C-BC2661B2CA34	http://www.wikidata.org/prop/statement/P1465	0	1	0	0	0	0	0	0	0	0	158	1	2	1	2	1	1	0	0	0	21	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P5008	http://www.wikidata.org/entity/Q6173448	http://www.wikidata.org/entity/statement/Q5838-7688EB33-8EBA-4FA1-A7D7-9F6BF299314A	http://www.wikidata.org/prop/statement/P5008	0	1	0	0	0	0	0	0	0	0	158	2	2	2	2	1	1	0	0	0	10000	13	0	1	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P31	http://www.wikidata.org/entity/Q1637706	http://www.wikidata.org/entity/statement/Q5838-783E3850-3D25-4276-8947-24DC8A84D1DE	http://www.wikidata.org/prop/statement/P31	0	1	0	0	0	0	0	0	0	0	158	8	1	8	1	1	1	0	0	0	1301	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P31	http://www.wikidata.org/entity/Q112943271	http://www.wikidata.org/entity/statement/Q5838-783E3850-3D25-4276-8947-24DC8A84D1DE	http://www.wikidata.org/prop/qualifier/P2241	0	1	0	0	0	0	0	0	0	0	158	8	3	8	3	3	3	0	0	0	92	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P421	http://www.wikidata.org/entity/Q6792	http://www.wikidata.org/entity/statement/q5838-9A8253C4-046C-4B15-AF62-5EAC495AD839	http://www.wikidata.org/prop/statement/P421	0	1	0	0	0	0	1	0	0	0	158	1	2	1	2	1	1	0	0	0	913	13	0	0	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1376	http://www.wikidata.org/entity/Q132555	http://www.wikidata.org/entity/statement/Q5838-9C08DEFC-C3A5-4549-A2DA-AE3E93FBA4CB	http://www.wikidata.org/prop/qualifier/P5102	0	1	0	0	0	0	0	0	0	0	158	33	1	33	1	1	1	0	0	0	655	13	0	0	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1376	http://www.wikidata.org/entity/Q427941	http://www.wikidata.org/entity/statement/Q5838-9C08DEFC-C3A5-4549-A2DA-AE3E93FBA4CB	http://www.wikidata.org/prop/statement/P1376	0	1	0	0	0	0	1	0	0	0	158	33	1	33	1	1	1	0	0	0	126	13	0	1	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1376	http://www.wikidata.org/entity/Q1335260	http://www.wikidata.org/entity/statement/Q5838-a7a0f5bd-4163-c8e1-f61e-8420f252e436	http://www.wikidata.org/prop/statement/P1376	0	1	0	0	0	0	1	0	0	0	158	33	2	33	2	2	2	0	0	0	149	13	0	1	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1376	http://www.wikidata.org/entity/Q1415128	http://www.wikidata.org/entity/statement/Q5838-ab53a786-4b23-56cc-6e4a-6b1789da923c	http://www.wikidata.org/prop/statement/P1376	0	1	0	0	0	0	1	0	0	0	158	33	1	33	1	1	1	0	0	0	109	13	0	1	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1549	http://www.wikidata.org/entity/Q689894	http://www.wikidata.org/entity/statement/Q5838-b01a7764-4b00-7b25-1f0f-07ff810ca4fe	http://www.wikidata.org/prop/qualifier/P282	0	1	0	0	0	0	0	0	0	0	158	11	1	11	1	1	1	0	0	0	850	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P31	http://www.wikidata.org/entity/Q1549591	http://www.wikidata.org/entity/statement/Q5838-B5234BB2-D2F6-4050-A2F5-D88095124136	http://www.wikidata.org/prop/statement/P31	0	1	0	0	0	0	0	0	0	0	158	8	2	8	2	2	2	0	0	0	6601	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P31	http://www.wikidata.org/entity/Q112943271	http://www.wikidata.org/entity/statement/Q5838-B5234BB2-D2F6-4050-A2F5-D88095124136	http://www.wikidata.org/prop/qualifier/P2241	0	1	0	0	0	0	0	0	0	0	158	8	3	8	3	3	3	0	0	0	92	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P131	http://www.wikidata.org/entity/Q6344428	http://www.wikidata.org/entity/statement/q5838-b71a4801-47ba-2917-828e-005209da9705	http://www.wikidata.org/prop/statement/P131	0	1	0	0	0	0	1	0	0	0	158	1	4	1	4	1	1	0	0	0	25	13	0	0	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1376	http://www.wikidata.org/entity/Q1335260	http://www.wikidata.org/entity/statement/Q5838-b93e7078-48a3-c8a9-c130-4ca6e8796953	http://www.wikidata.org/prop/statement/P1376	0	1	0	0	0	0	1	0	0	0	158	33	2	33	2	2	2	0	0	0	149	13	0	0	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1376	http://www.wikidata.org/entity/Q889	http://www.wikidata.org/entity/statement/Q5838-B98BE4BD-C338-4F71-8AB6-080A264608E8	http://www.wikidata.org/prop/statement/P1376	0	1	0	0	0	0	1	0	0	0	158	33	4	33	4	1	1	0	0	0	10000	13	6	0	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P7867	http://www.wikidata.org/entity/Q83978598	http://www.wikidata.org/entity/statement/Q5838-b9e98238-3bd8-44b2-90d8-8ad50c9ab525	http://www.wikidata.org/prop/statement/P7867	0	1	0	0	0	0	0	0	0	0	158	1	2	1	2	1	1	0	0	0	3	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1549	http://www.wikidata.org/entity/Q47088295	http://www.wikidata.org/entity/statement/Q5838-bb2b0125-40bc-83ba-23cf-53024101f260	http://www.wikidata.org/prop/qualifier/P518	0	1	0	0	0	0	0	0	0	0	158	11	1	11	1	1	1	0	0	0	862	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P910	http://www.wikidata.org/entity/Q7328481	http://www.wikidata.org/entity/statement/Q5838-BBA13511-59C5-41B7-83D2-379200C7D981	http://www.wikidata.org/prop/statement/P910	0	1	0	0	0	0	0	0	0	0	158	1	2	1	2	1	1	0	0	0	68	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1549	http://www.wikidata.org/entity/Q47088290	http://www.wikidata.org/entity/statement/Q5838-be60a835-4535-fb65-25e3-37cf2bf486de	http://www.wikidata.org/prop/qualifier/P518	0	1	0	0	0	0	0	0	0	0	158	11	3	11	3	3	3	0	0	0	4145	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q4173137	http://www.wikidata.org/entity/statement/Q5838-c0ba1eb1-4077-3405-2796-29a3f5641bd5	http://www.wikidata.org/prop/statement/P1343	0	1	0	0	0	0	0	0	0	0	158	11	2	11	2	1	1	0	0	0	10000	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q25035703	http://www.wikidata.org/entity/statement/Q5838-c0ba1eb1-4077-3405-2796-29a3f5641bd5	http://www.wikidata.org/prop/qualifier/P805	0	1	0	0	0	0	0	0	0	0	158	11	1	11	1	1	1	0	0	0	3	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P190	http://www.wikidata.org/entity/Q43199	http://www.wikidata.org/entity/statement/Q5838-c58d50c7-47d9-2a99-3c06-01ece791ee08	http://www.wikidata.org/prop/statement/P190	0	1	0	0	0	0	1	0	0	0	158	10	2	10	2	1	1	0	0	0	3864	13	0	1	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1792	http://www.wikidata.org/entity/Q8055485	http://www.wikidata.org/entity/statement/Q5838-C60C0C2F-9E43-48BC-A19C-90D183F56F04	http://www.wikidata.org/prop/statement/P1792	0	1	0	0	0	0	0	0	0	0	158	1	2	1	2	1	1	0	0	0	36	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1376	http://www.wikidata.org/entity/Q6344428	http://www.wikidata.org/entity/statement/Q5838-C7541AB8-DDDE-4D3A-8BF5-6E98110A6EC6	http://www.wikidata.org/prop/statement/P1376	0	1	0	0	0	0	1	0	0	0	158	33	4	33	4	1	1	0	0	0	25	13	0	0	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1464	http://www.wikidata.org/entity/Q15924818	http://www.wikidata.org/entity/statement/Q5838-CFAD7F3D-771F-4B0D-AA58-E3FABBEBAFEE	http://www.wikidata.org/prop/statement/P1464	0	1	0	0	0	0	0	0	0	0	158	1	2	1	2	1	1	0	0	0	23	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1549	http://www.wikidata.org/entity/Q47088293	http://www.wikidata.org/entity/statement/Q5838-d59d28ba-491c-2e58-d951-343423efbb0a	http://www.wikidata.org/prop/qualifier/P518	0	1	0	0	0	0	0	0	0	0	158	11	3	11	3	3	3	0	0	0	4107	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1376	http://www.wikidata.org/entity/Q1138904	http://www.wikidata.org/entity/statement/Q5838-DC715C4E-A752-44C1-A3C0-5A275A1B72B1	http://www.wikidata.org/prop/statement/P1376	0	1	0	0	0	0	1	0	0	0	158	33	1	33	1	1	1	0	0	0	206	13	0	1	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1376	http://www.wikidata.org/entity/Q1415585	http://www.wikidata.org/entity/statement/Q5838-E1695755-7C0E-4AB9-8901-70BDBBEB466F	http://www.wikidata.org/prop/statement/P1376	0	1	0	0	0	0	1	0	0	0	158	33	1	33	1	1	1	0	0	0	124	13	0	1	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P190	http://www.wikidata.org/entity/Q406	http://www.wikidata.org/entity/statement/Q5838-eae23476-4dd3-5e1e-f7a6-b5832a523ddf	http://www.wikidata.org/prop/statement/P190	0	1	0	0	0	0	1	0	0	0	158	10	2	10	2	1	1	0	0	0	10000	13	1	1	1
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1441	http://www.wikidata.org/entity/Q2385	http://www.wikidata.org/entity/statement/Q5838-EB997847-E897-422B-8092-855969C0753B	http://www.wikidata.org/prop/statement/P1441	0	1	0	0	0	0	0	0	0	0	158	2	2	2	2	1	1	0	0	0	285	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1441	http://www.wikidata.org/entity/Q66827028	http://www.wikidata.org/entity/statement/Q5838-EB997847-E897-422B-8092-855969C0753B	http://www.wikidata.org/prop/qualifier/P2868	0	1	0	0	0	0	0	0	0	0	158	2	1	2	1	1	1	0	0	0	93	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q24757512	http://www.wikidata.org/entity/statement/Q5838-f7412b64-4e08-e4db-842d-c6334a4884a2	http://www.wikidata.org/prop/qualifier/P805	0	1	0	0	0	0	0	0	0	0	158	11	1	11	1	1	1	0	0	0	2	13	0	0	0
Wikidata	Kabul	Place	1	20	500	0.5	http://www.wikidata.org/entity/Q5838	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q19180675	http://www.wikidata.org/entity/statement/Q5838-f7412b64-4e08-e4db-842d-c6334a4884a2	http://www.wikidata.org/prop/statement/P1343	0	1	0	0	0	0	0	0	0	0	158	11	2	11	2	1	1	0	0	0	10000	13	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P3075	http://www.wikidata.org/entity/Q836	none	none	0	0	0	0	0	0	1	0	0	0	146	4	2	4	2	1	1	0	0	0	10000	4	1	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P3075	http://www.wikidata.org/entity/Q854	none	none	0	0	0	0	0	0	1	0	0	0	146	4	2	4	2	1	1	0	0	0	10000	4	1	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P3075	http://www.wikidata.org/entity/Q869	none	none	0	0	0	0	0	0	1	0	0	0	146	4	2	4	2	1	1	0	0	0	10000	4	1	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P3075	http://www.wikidata.org/entity/Q917	none	none	0	0	0	0	0	0	1	0	0	0	146	4	2	4	2	1	1	0	0	0	7482	4	1	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P138	http://www.wikidata.org/entity/Q7055	none	none	0	0	0	0	0	0	0	1	0	0	146	1	2	1	2	1	1	0	0	0	670	4	4	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P112	http://www.wikidata.org/entity/Q9441	none	none	0	0	0	0	0	1	0	0	0	0	146	1	2	1	2	1	1	0	0	0	1255	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P740	http://www.wikidata.org/entity/Q176767	none	none	0	0	0	0	0	0	1	0	0	0	146	1	2	1	2	1	1	0	0	0	122	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P2184	http://www.wikidata.org/entity/Q186955	none	none	0	0	0	0	0	0	0	1	0	0	146	2	2	2	2	1	1	0	0	0	30	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P3095	http://www.wikidata.org/entity/Q193944	none	none	0	0	0	0	0	0	1	0	0	0	146	2	2	2	2	1	1	0	0	0	109	4	1	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P155	http://www.wikidata.org/entity/Q194497	none	none	0	0	0	0	0	0	0	0	0	0	146	1	4	1	4	1	1	0	0	0	99	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P807	http://www.wikidata.org/entity/Q194497	none	none	0	0	0	0	0	0	0	0	0	0	146	1	4	1	4	1	1	0	0	0	99	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q222516	none	none	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	283	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P2184	http://www.wikidata.org/entity/Q464200	none	none	0	0	0	0	0	0	0	0	0	0	146	2	2	2	2	1	1	0	0	0	98	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1651597	none	none	0	0	0	0	0	0	0	0	0	0	146	52	2	52	2	1	1	0	0	0	165	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P1343	http://www.wikidata.org/entity/Q1768721	none	none	0	0	0	0	0	0	0	0	0	0	146	8	2	8	2	1	1	0	0	0	6544	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P1343	http://www.wikidata.org/entity/Q602358	none	none	0	0	0	0	0	0	0	0	0	0	146	8	2	8	2	1	1	0	0	0	10000	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P1343	http://www.wikidata.org/entity/Q867541	none	none	0	0	0	0	0	0	0	0	0	0	146	8	2	8	2	1	1	0	0	0	10000	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P2579	http://www.wikidata.org/entity/Q1000976	none	none	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	170	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P163	http://www.wikidata.org/entity/Q1130142	none	none	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	39	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P457	http://www.wikidata.org/entity/Q1321432	none	none	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	86	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P910	http://www.wikidata.org/entity/Q1983832	none	none	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	265	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P1343	http://www.wikidata.org/entity/Q2041543	none	none	0	0	0	0	0	0	0	0	0	0	146	8	2	8	2	1	1	0	0	0	10000	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P5008	http://www.wikidata.org/entity/Q6173448	none	none	0	0	0	0	0	0	0	0	0	0	146	2	2	2	2	1	1	0	0	0	10000	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P1424	http://www.wikidata.org/entity/Q6328236	none	none	0	0	0	0	0	0	0	0	0	0	146	2	2	2	2	1	1	0	0	0	66	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P1552	http://www.wikidata.org/entity/Q2054106	none	none	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	237	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P1343	http://www.wikidata.org/entity/Q3181656	none	none	0	0	0	0	0	0	0	0	0	0	146	8	2	8	2	1	1	0	0	0	10000	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P1343	http://www.wikidata.org/entity/Q4532135	none	none	0	0	0	0	0	0	0	0	0	0	146	8	2	8	2	1	1	0	0	0	3818	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P5008	http://www.wikidata.org/entity/Q5460604	none	none	0	0	0	0	0	0	0	0	0	0	146	2	2	2	2	1	1	0	0	0	2257	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P276	http://www.wikidata.org/entity/Q13780930	none	none	0	0	0	0	0	0	1	0	0	0	146	1	2	1	2	1	1	0	0	0	10000	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q53001749	none	none	0	0	0	0	0	0	0	0	0	0	146	52	2	52	2	1	1	0	0	0	52	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P1424	http://www.wikidata.org/entity/Q6731904	none	none	0	0	0	0	0	0	0	0	0	0	146	2	2	2	2	1	1	0	0	0	33	4	0	0	0
